WBAN,YYYYMMDD,Tmax,TmaxFlag,Tmin,TminFlag,Tavg,TavgFlag,Depart,DepartFlag,DewPoint,DewPointFlag,WetBulb,WetBulbFlag,Heat,HeatFlag,Cool,CoolFlag,Sunrise,SunriseFlag,Sunset,SunsetFlag,CodeSum,CodeSumFlag,Depth,DepthFlag,Water1,Water1Flag,SnowFall,SnowFallFlag,PrecipTotal,PrecipTotalFlag,StnPressure,StnPressureFlag,SeaLevel,SeaLevelFlag,ResultSpeed,ResultSpeedFlag,ResultDir,ResultDirFlag,AvgSpeed,AvgSpeedFlag,Max5Speed,Max5SpeedFlag,Max5Dir,Max5DirFlag,Max2Speed,Max2SpeedFlag,Max2Dir,Max2DirFlag
94846,20110915,59," ",42," ",51," ",-13," ",35," ",44," ",14," ",0," ",0531," ",1803," "," "," ",M," ",M," ",M," ",0.00," ",29.61," ",30.33," ",7.4," ",1," ",8.5," ",28," ",70," ",20," ",50," "
94846,20110916,58," ",46," ",52," ",-12," ",40," ",47," ",13," ",0," ",0532," ",1760," "," "," ",M," ",M," ",M," ",0.00," ",29.59," ",30.33," ",1.4," ",8," ",3.3," ",17," ",60," ",13," ",60," "
94846,20110917,68," ",50," ",59," ",-5," ",45," ",52," ",6," ",0," ",0533," ",1758," "," "," ",M," ",M," ",M," ",0.00," ",29.53," ",30.27," ",7.7," ",11," ",8.9," ",28," ",130," ",21," ",130," "
94846,20110918,65," ",55," ",60," ",-4," ",55," ",57," ",5," ",0," ",0535," ",1756," ","RA DZ BR"," ",M," ",M," ",M," ",0.43," ",29.34," ",30.11," ",8.9," ",15," ",9.5," ",20," ",180," ",15," ",190," "
94846,20110919,69," ",54," ",62," ",-1," ",58," ",60," ",3," ",0," ",0536," ",1755," ","RA BR"," ",M," ",M," ",M," ",0.24," ",29.24," ",29.96," ",4.1," ",29," ",5.8," ",18," ",10," ",13," ",320," "
94846,20110920,74," ",49," ",62," "," 0"," ",54," ",58," ",3," ",0," ",0537," ",1753," ","MIFG BCFG BR"," ",M," ",M," ",M," ",0.00," ",29.26," ",0," ",7.3," ",18," ",7.3," ",18," ",160," ",16," ",160," "
94846,20110921,71," ",56," ",64," "," 2"," ",49," ",56," ",1," ",0," ",0538," ",1751," ",RA," ",M," ",M," ",M," ","  T"," ",29.23," ",29.95," ",10.2," ",25," ",11," ",30," ",260," ",23," ",240," "
94846,20110922,64," ",51," ",58," ",-4," ",47," ",52," ",7," ",0," ",0539," ",1749," "," "," ",M," ",M," ",M," ",0.00," ",29.36," ",30.08," ",4.6," ",27," ",6.9," ",20," ",40," ",14," ",280," "
94846,20110923,62," ",48," ",55," ",-6," ",44," ",49," ",10," ",0," ",0540," ",1748," "," "," ",M," ",M," ",M," ",0.00," ",29.33," ",30.06," ",5.9," ",36," ",7," ",25," ",60," ",13," ",60," "
94846,20110924,62," ",51," ",57," ",-4," ",49," ",51," ",8," ",0," ",0541," ",1746," ","RA BR"," ",M," ",M," ",M," ",0.14," ",29.26," ",29.99," ",3.6," ",3," ",4.6," ",20," ",40," ",15," ",20," "
94846,20110925,64," ",51," ",58," ",-3," ",53," ",55," ",7," ",0," ",0542," ",1744," ",RA," ",M," ",M," ",M," ",0.08," ",29.13," ",29.87," ",4.1," ",14," ",5.5," ",16," ",140," ",15," ",140," "
94846,20110926,60," ",53," ",57," ",-3," ",51," ",53," ",8," ",0," ",0543," ",1742," ","RA BR"," ",M," ",M," ",M," ",1.21," ",28.92," ",29.65," ",8.8," ",18," ",15.4," ",31," ",200," ",25," ",200," "
94846,20110927,63," ",54," ",59," ",-1," ",53," ",55," ",6," ",0," ",0544," ",1741," ","RA BR"," ",M," ",M," ",M," ",0.31," ",29.00," ",29.71," ",4.3," ",6," ",8.3," ",23," ",120," ",18," ",130," "
94846,20110928,63," ",53," ",58," ",-1," ",54," ",55," ",7," ",0," ",0545," ",1739," ","RA BR"," ",M," ",M," ",M," ",0.77," ",29.07," ",29.78," ",6.5," ",32," ",7," ",25," ",20," ",15," ",340," "
94846,20110929,66," ",49," ",58," ",-1," ",51," ",53," ",7," ",0," ",0546," ",1737," ","RA BR"," ",M," ",M," ",M," ",0.06," ",28.98," ",29.7," ",11.7," ",28," ",13.5," ",46," ",290," ",33," ",290," "
94846,20110930,57," ",45," ",51," ",-8," ",41," ",47," ",14," ",0," ",0547," ",1735," ",RA," ",M," ",M," ",M," ",0.09," ",29.32," ",30.01," ",14.6," ",34," ",15," ",38," ",330," ",30," ",320," "
23174,20111001,77," ",59," ",68," ",-1," ",58," ",62," ",0," ",3," ",0548," ",1740," "," "," ",0," ",M," ",0.0," ",0.00," ",29.57," ",29.92," ",5.2," ",25," ",6.5," ",26," ",260," ",23," ",270," "
23174,20111002,76," ",64," ",70," "," 1"," ",57," ",62," ",0," ",5," ",0549," ",1738," "," "," ",0," ",M," ",0.0," ",0.00," ",29.60," ",29.95," ",7," ",25," ",7.7," ",25," ",250," ",20," ",240," "
23174,20111003,71," ",62," ",67," ",-2," ",55," ",59," ",0," ",2," ",0549," ",1737," "," "," ",0," ",M," ",0.0," ",0.00," ",29.59," ",29.93," ",9.2," ",26," ",9.7," ",30," ",260," ",25," ",270," "
23174,20111004,69," ",60," ",65," ",-4," ",55," ",59," ",0," ",0," ",0550," ",1735," ","RA BR"," ",0," ",M," ",0.0," ",0.02," ",29.60," ",29.94," ",7.3," ",26," ",8.2," ",25," ",270," ",20," ",270," "
23174,20111005,64," ",57," ",61," ",-8," ",55," ",58," ",4," ",0," ",0551," ",1734," ","RA BR"," ",0," ",M," ",0.0," ",0.61," ",29.52," ",29.87," ",6.6," ",24," ",11.5," ",36," ",270," ",28," ",280," "
23174,20111006,65," ",52," ",59," ",-10," ",49," ",54," ",6," ",0," ",0552," ",1733," "," "," ",0," ",M," ",0.0," ",0.00," ",29.55," ",29.91," ",4.4," ",26," ",7.7," ",28," ",270," ",23," ",260," "
23174,20111007,69," ",53," ",61," ",-8," ",50," ",55," ",4," ",0," ",0552," ",1731," "," "," ",0," ",M," ",0.0," ",0.00," ",29.68," ",30.04," ",3.8," ",26," ",6.3," ",23," ",270," ",20," ",260," "
23174,20111008,71," ",55," ",63," ",-5," ",49," ",55," ",2," ",0," ",0553," ",1730," "," "," ",0," ",M," ",0.0," ",0.00," ",29.65," ",30," ",2.5," ",27," ",5.8," ",16," ",280," ",14," ",270," "
23174,20111009,74," ",58," ",66," ",-2," ",51," ",57," ",0," ",1," ",0554," ",1729," "," "," ",0," ",M," ",0.0," ",0.00," ",29.57," ",29.92," ",2.9," ",25," ",5.8," ",17," ",270," ",14," ",270," "
23174,20111010,72," ",57," ",65," ",-3," ",55," ",58," ",0," ",0," ",0555," ",1728," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.55," ",29.91," ",3.2," ",25," ",4.6," ",17," ",290," ",14," ",260," "
23174,20111011,75," ",58," ",67," ",-1," ",58," ",61," ",0," ",2," ",0555," ",1726," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.52," ",29.87," ",4.1," ",26," ",5.2," ",16," ",260," ",15," ",270," "
23174,20111012,86," ",64," ",75," "," 8"," ",55," ",63," ",0," ",10," ",0556," ",1725," "," "," ",0," ",M," ",0.0," ",0.00," ",29.49," ",29.82," ",4," ",27," ",4.4," ",16," ",280," ",13," ",270," "
23174,20111013,92," ",67," ",80," ",13," ",53," ",62," ",0," ",15," ",0557," ",1724," "," "," ",0," ",M," ",0.0," ",0.00," ",29.47," ",29.8," ",2.8," ",25," ",4.9," ",21," ",280," ",14," ",260," "
23174,20111014,81," ",62," ",72," "," 5"," ",59," ",63," ",0," ",7," ",0558," ",1722," ","FG+ BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.51," ",29.85," ",2.7," ",24," ",5," ",17," ",280," ",14," ",270," "
23174,20111015,68," ",62," ",65," ",-2," ",58," ",60," ",0," ",0," ",0559," ",1721," ","BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.59," ",29.94," ",5.9," ",26," ",7.9," ",22," ",280," ",16," ",280," "
23174,20111016,70," ",60," ",65," ",-2," ",58," ",61," ",0," ",0," ",0559," ",1720," ","BR HZ"," ",M," ",M," ",0.0," ",0.00," ",29.65," ",30," ",4.2," ",25," ",5.4," ",20," ",260," ",16," ",270," "
23174,20111017,72," ",59," ",66," ",-1," ",59," ",60," ",0," ",1," ",0600," ",1719," ","FG+ FG BCFG BR"," ",0," ",M," ",0.0," ",0.00," ",29.67," ",30.02," ",5," ",27," ",5.4," ",17," ",280," ",12," ",280," "
23174,20111018,63," ",59," ",61," ",-5," ",58," ",59," ",4," ",0," ",0601," ",1717," ","FG+ FG BCFG BR"," ",0," ",M," ",0.0," ",0.00," ",29.65," ",30," ",5.1," ",25," ",6.4," ",23," ",280," ",20," ",280," "
23174,20111019,65," ",59," ",62," ",-4," ",57," ",59," ",3," ",0," ",0602," ",1716," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.57," ",29.92," ",1.2," ",19," ",5.5," ",15," ",260," ",13," ",260," "
23174,20111020,66," ",60," ",63," ",-3," ",55," ",58," ",2," ",0," ",0603," ",1715," ","BCFG HZ"," ",0," ",M," ",0.0," ",0.00," ",29.65," ",29.99," ",2.8," ",24," ",5," ",18," ",260," ",13," ",270," "
23174,20111021,66," ",60," ",63," ",-3," ",55," ",58," ",2," ",0," ",0603," ",1714," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.70," ",30.05," ",5.3," ",28," ",7.1," ",20," ",260," ",15," ",270," "
23174,20111022,64," ",56," ",60," ",-6," ",57," ",58," ",5," ",0," ",0604," ",1713," ","FG+ FG BCFG BR"," ",0," ",M," ",0.0," ",0.00," ",29.65," ",30," ",5.3," ",27," ",5.9," ",22," ",320," ",15," ",280," "
23174,20111023,66," ",57," ",62," ",-4," ",56," ",58," ",3," ",0," ",0605," ",1712," ","FG+ FG BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.62," ",29.97," ",3.3," ",25," ",4.5," ",17," ",290," ",14," ",280," "
23174,20111024,64," ",59," ",62," ",-4," ",55," ",58," ",3," ",0," ",0606," ",1711," ","BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.68," ",30.03," ",5.2," ",27," ",6.5," ",18," ",300," ",14," ",270," "
23174,20111025,64," ",60," ",62," ",-3," ",56," ",58," ",3," ",0," ",0607," ",1709," ","DZ BR"," ",0," ",M," ",0.0," ","  T"," ",29.70," ",30.05," ",3.9," ",26," ",5.4," ",21," ",290," ",12," ",270," "
23174,20111026,66," ",58," ",62," ",-3," ",54," ",57," ",3," ",0," ",0608," ",1708," "," "," ",0," ",M," ",0.0," ",0.00," ",29.67," ",30.02," ",6.2," ",25," ",6.8," ",18," ",270," ",14," ",260," "
23174,20111027,72," ",52," ",62," ",-3," ",47," ",54," ",3," ",0," ",0609," ",1707," "," "," ",0," ",M," ",0.0," ",0.00," ",29.65," ",30," ",3.3," ",26," ",4.4," ",16," ",260," ",13," ",280," "
23174,20111028,77," ",52," ",65," "," 0"," ",42," ",52," ",0," ",0," ",0609," ",1706," "," "," ",0," ",M," ",0.0," ",0.00," ",29.67," ",30.03," ",2.5," ",26," ",5.4," ",16," ",280," ",14," ",280," "
23174,20111029,75," ",53," ",64," ",-1," ",45," ",54," ",1," ",0," ",0610," ",1705," "," "," ",0," ",M," ",0.0," ",0.00," ",29.65," ",30," ",2.3," ",26," ",3.1," ",16," ",280," ",12," ",270," "
23174,20111030,75," ",54," ",65," "," 0"," ",49," ",56," ",0," ",0," ",0611," ",1704," ",BR," ",0," ",M," ",0.0," ",0.00," ",29.66," ",30," ",2.4," ",26," ",4.9," ",24," ",240," ",14," ",250," "
23174,20111031,62," ",52," ",57," ",-7," ",55," ",56," ",8," ",0," ",0612," ",1703," ","FG+ FG MIFG BCFG BR"," ",0," ",M," ",0.0," ",0.00," ",29.62," ",29.97," ",4.5," ",26," ",5.2," ",18," ",280," ",12," ",280," "
94846,20111001,56," ",42," ",49," ",-9," ",40," ",45," ",16," ",0," ",0548," ",1734," "," "," ",0," ",M," ",0.0," ","  T"," ",29.53," ",30.26," ",9.6," ",36," ",10.3," ",29," ",40," ",21," ",20," "
94846,20111002,66," ",41," ",54," ",-4," ",38," ",46," ",11," ",0," ",0549," ",1732," "," "," ",0," ",M," ",0.0," ",0.00," ",29.47," ",30.22," ",4.7," ",32," ",5.4," ",20," ",20," ",12," ",330," "
94846,20111003,69," ",44," ",57," "," 0"," ",45," ",50," ",8," ",0," ",0550," ",1730," "," "," ",0," ",M," ",0.0," ",0.00," ",29.48," ",30.21," ",3.4," ",3," ",5," ",28," ",50," ",14," ",50," "
94846,20111004,76," ",43," ",60," "," 3"," ",47," ",52," ",5," ",0," ",0552," ",1729," "," "," ",0," ",M," ",0.0," ",0.00," ",29.52," ",30.25," ",1.1," ",16," ",2.3," ",12," ",330," ",8," ",140," "
94846,20111005,80," ",49," ",65," "," 8"," ",48," ",55," ",0," ",0," ",0553," ",1727," "," "," ",0," ",M," ",0.0," ",0.00," ",29.49," ",30.22," ",1.9," ",18," ",3.2," ",16," ",80," ",12," ",90," "
94846,20111006,81," ",50," ",66," ",10," ",51," ",58," ",0," ",1," ",0554," ",1725," "," "," ",0," ",M," ",0.0," ",0.00," ",29.50," ",30.23," ",3.8," ",15," ",4.6," ",16," ",170," ",14," ",170," "
94846,20111007,84," ",54," ",69," ",13," ",53," ",59," ",0," ",4," ",0555," ",1724," "," "," ",0," ",M," ",0.0," ",0.00," ",29.52," ",30.25," ",7.5," ",18," ",7.7," ",23," ",180," ",18," ",180," "
94846,20111008,82," ",54," ",68," ",12," ",54," ",60," ",0," ",3," ",0556," ",1722," "," "," ",0," ",M," ",0.0," ",0.00," ",29.56," ",30.27," ",7.2," ",19," ",7.6," ",22," ",190," ",16," ",180," "
94846,20111009,80," ",52," ",66," ",11," ",51," ",58," ",0," ",1," ",0557," ",1720," "," "," ",0," ",M," ",0.0," ",0.00," ",29.55," ",30.29," ",2.8," ",9," ",3.8," ",18," ",70," ",14," ",100," "
94846,20111010,76," ",54," ",65," ",10," ",51," ",57," ",0," ",0," ",0558," ",1719," "," "," ",0," ",M," ",0.0," ",0.00," ",29.39," ",30.13," ",5.2," ",16," ",6," ",18," ",200," ",15," ",170," "
94846,20111011,79," ",57," ",68," ",14," ",54," ",60," ",0," ",3," ",0559," ",1717," "," "," ",0," ",M," ",0.0," ",0.00," ",29.23," ",29.97," ",4.1," ",15," ",4.9," ",17," ",110," ",15," ",120," "
94846,20111012,78," ",55," ",67," ",13," ",52," ",58," ",0," ",2," ",0600," ",1715," "," "," ",0," ",M," ",0.0," ",0.00," ",29.03," ",29.77," ",7," ",14," ",8.1," ",22," ",90," ",16," ",100," "
94846,20111013,66," ",52," ",59," "," 6"," ",55," ",58," ",6," ",0," ",0602," ",1714," ","RA BR"," ",0," ",M," ",0.0," ",0.28," ",28.81," ",29.54," ",4.3," ",26," ",7," ",26," ",310," ",18," ",310," "
94846,20111014,62," ",48," ",55," "," 2"," ",41," ",48," ",10," ",0," ",0603," ",1712," "," "," ",0," ",M," ",0.0," ",0.00," ",28.90," ",29.6," ",15.4," ",28," ",15.6," ",37," ",280," ",28," ",280," "
94846,20111015,62," ",47," ",55," "," 2"," ",36," ",46," ",10," ",0," ",0604," ",1711," "," "," ",0," ",M," ",0.0," ",0.00," ",29.10," ",29.8," ",14.8," ",27," ",15.3," ",38," ",260," ",29," ",280," "
94846,20111016,62," ",48," ",55," "," 3"," ",39," ",46," ",10," ",0," ",0605," ",1709," ",RA," ",0," ",M," ",0.0," ",0.17," ",29.08," ",29.81," ",7.4," ",28," ",8.5," ",30," ",320," ",24," ",300," "
94846,20111017,59," ",41," ",50," ",-2," ",33," ",42," ",15," ",0," ",0606," ",1707," "," "," ",0," ",M," ",0.0," ",0.00," ",29.11," ",29.85," ",10.2," ",26," ",10.4," ",28," ",270," ",21," ",280," "
94846,20111018,54," ",41," ",48," ",-3," ",37," ",43," ",17," ",0," ",0607," ",1706," ",RA," ",0," ",M," ",0.0," ",0.06," ",29.09," ",29.83," ",6.4," ",1," ",8.5," ",26," ",50," ",18," ",40," "
94846,20111019,49," ",44," ",47," ",-4," ",40," ",44," ",18," ",0," ",0608," ",1704," ","RA BR"," ",0," ",M," ",0.0," ",0.85," ",28.93," ",29.69," ",17.1," ",36," ",18," ",39," ",340," ",29," ",10," "
94846,20111020,47," ",43," ",45," ",-5," ",37," ",42," ",20," ",0," ",0610," ",1703," ",RA," ",0," ",M," ",0.0," ",0.08," ",29.00," ",29.69," ",15.8," ",32," ",16.1," ",43," ",330," ",29," ",330," "
94846,20111021,55," ",38," ",47," ",-3," ",34," ",41," ",18," ",0," ",0611," ",1701," "," "," ",0," ",M," ",0.0," ",0.00," ",29.32," ",30.03," ",4.6," ",29," ",5.4," ",22," ",30," ",13," ",360," "
94846,20111022,66," ",34," ",50," "," 0"," ",37," ",44," ",15," ",0," ",0612," ",1660," "," "," ",0," ",M," ",0.0," ",0.00," ",29.28," ",30.02," ",3.2," ",23," ",3.7," ",16," ",210," ",13," ",210," "
94846,20111023,68," ",38," ",53," "," 4"," ",41," ",48," ",12," ",0," ",0613," ",1658," ","TSRA RA BR"," ",0," ",M," ",0.0," ",0.20," ",29.19," ",29.93," ",6.1," ",22," ",6.9," ",32," ",300," ",24," ",340," "
94846,20111024,63," ",45," ",54," "," 5"," ",39," ",46," ",11," ",0," ",0614," ",1657," "," "," ",0," ",M," ",0.0," ",0.00," ",29.34," ",30.05," ",5.7," ",28," ",7.3," ",21," ",270," ",16," ",270," "
94846,20111025,74," ",45," ",60," ",12," ",46," ",53," ",5," ",0," ",0616," ",1656," ",RA," ",0," ",M," ",0.0," ",0.02," ",29.11," ",29.86," ",7.6," ",19," ",11.9," ",33," ",200," ",25," ",200," "
94846,20111026,53," ",47," ",50," "," 2"," ",42," ",46," ",15," ",0," ",0617," ",1654," "," "," ",0," ",M," ",0.0," ",0.00," ",29.19," ",29.91," ",12.4," ",36," ",12.6," ",25," ",20," ",18," ",360," "
94846,20111027,53," ",39," ",46," ",-2," ",37," ",42," ",19," ",0," ",0618," ",1653," ",RA," ",0," ",M," ",0.0," ",0.12," ",29.34," ",30.04," ",3.6," ",35," ",5.8," ",25," ",40," ",20," ",360," "
94846,20111028,55," ",35," ",45," ",-2," ",33," ",40," ",20," ",0," ",0619," ",1651," "," "," ",0," ",M," ",0.0," ",0.03," ",29.36," ",30.1," ",4.9," ",22," ",5.6," ",20," ",260," ",15," ",260," "
94846,20111029,55," ",34," ",45," ",-2," ",30," ",38," ",20," ",0," ",0620," ",1650," "," "," ",0," ",M," ",0.0," ",0.00," ",29.34," ",30.07," ",4.6," ",28," ",5.2," ",21," ",290," ",16," ",300," "
94846,20111030,57," ",33," ",45," ",-1," ",36," ",41," ",20," ",0," ",0622," ",1649," ","RA BR"," ",0," ",M," ",0.0," ",0.17," ",29.27," ",30.02," ",10.6," ",19," ",11.1," ",43," ",200," ",32," ",210," "
94846,20111031,53," ",36," ",45," ",-1," ",36," ",40," ",20," ",0," ",0623," ",1647," ",BR," ",0," ",M," ",0.0," ",0.00," ",29.34," ",30.06," ",3.9," ",25," ",4.8," ",15," ",290," ",13," ",290," "
23174,20111101,67," ",55," ",61," ",-3," ",53," ",56," ",4," ",0," ",0613," ",1702," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.59," ",29.94," ",2," ",27," ",2.9," ",15," ",280," ",10," ",270," "
23174,20111102,84," ",53," ",69," "," 5"," ",22," ",50," ",0," ",4," ",0614," ",1701," ","MIFG BCFG BR"," ",0," ",M," ",0.0," ",0.00," ",29.69," ",30.03," ",2.6," ",5," ",5.1," ",0," ",0," ",0," ",0," "
23174,20111103,66," ",57," ",62," ",-2," ",39," ",52," ",3," ",0," ",0615," ",1700," "," "," ",0," ",M," ",0.0," ",0.00," ",29.61," ",29.96," ",2.7," ",26," ",6.5," ",0," ",0," ",15," ",240," "
23174,20111104,61," ",53," ",57," ",-7," ",45," ",51," ",8," ",0," ",0616," ",1659," ","RA BR"," ",0," ",M," ",0.0," ",0.14," ",29.44," ",29.79," ",9.3," ",28," ",11.2," ",30," ",290," ",25," ",270," "
23174,20111105,61," ",46," ",54," ",-9," ",39," ",48," ",11," ",0," ",0617," ",1659," "," "," ",0," ",M," ",0.0," ",0.00," ",29.64," ",29.98," ",2.3," ",29," ",7.2," ",22," ",340," ",15," ",250," "
23174,20111106,60," ",48," ",54," ",-9," ",45," ",49," ",11," ",0," ",0618," ",1658," ","RA BR"," ",0," ",M," ",M," ",0.42," ",29.66," ",30.01," ",0.9," ",3," ",6.9," ",29," ",360," ",22," ",80," "
23174,20111107,62," ",46," ",54," ",-9," ",42," ",48," ",11," ",0," ",0618," ",1657," "," "," ",0," ",M," ",0.0," ",0.00," ",29.77," ",30.12," ",2.3," ",27," ",5.9," ",20," ",270," ",16," ",260," "
23174,20111108,68," ",47," ",58," ",-5," ",40," ",49," ",7," ",0," ",0619," ",1656," "," "," ",0," ",M," ",0.0," ",0.00," ",29.86," ",30.22," ",2.2," ",30," ",6," ",0," ",0," ",14," ",100," "
23174,20111109,78," ",48," ",63," "," 0"," ",32," ",48," ",2," ",0," ",0620," ",1655," "," "," ",0," ",M," ",0.0," ",0.00," ",29.83," ",30.18," ",2," ",3," ",5.6," ",17," ",300," ",13," ",250," "
23174,20111110,76," ",59," ",68," "," 5"," ",23," ",48," ",0," ",3," ",0621," ",1655," "," "," ",0," ",M," ",0.0," ",0.00," ",29.73," ",30.08," ",4," ",5," ",5.7," ",22," ",10," ",14," ",50," "
23174,20111111,71," ",59," ",65," "," 3"," ",37," ",51," ",0," ",0," ",0622," ",1654," ",RA," ",0," ",M," ",0.0," ","  T"," ",29.54," ",29.89," ",1.7," ",9," ",5.7," ",21," ",70," ",15," ",60," "
23174,20111112,64," ",54," ",59," ",-3," ",47," ",53," ",6," ",0," ",0623," ",1653," ",RA," ",0," ",M," ",0.0," ",0.15," ",29.47," ",29.81," ",7.3," ",8," ",8.3," ",35," ",40," ",23," ",110," "
23174,20111113,69," ",54," ",62," "," 0"," ",50," ",55," ",3," ",0," ",0624," ",1652," "," "," ",0," ",M," ",0.0," ",0.00," ",29.55," ",29.9," ",4.9," ",27," ",6.2," ",21," ",290," ",17," ",270," "
23174,20111114,65," ",52," ",59," ",-3," ",51," ",54," ",6," ",0," ",0625," ",1652," "," "," ",0," ",M," ",0.0," ",0.00," ",29.62," ",29.97," ",1.9," ",16," ",5," ",24," ",210," ",15," ",250," "
23174,20111115,64," ",56," ",60," ",-2," ",51," ",55," ",5," ",0," ",0626," ",1651," "," "," ",0," ",M," ",0.0," ",0.00," ",29.70," ",30.05," ",4.1," ",27," ",6.3," ",20," ",280," ",16," ",270," "
23174,20111116,62," ",55," ",59," ",-2," ",53," ",55," ",6," ",0," ",0627," ",1650," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.77," ",30.11," ",2.8," ",27," ",5.6," ",20," ",290," ",15," ",280," "
23174,20111117,67," ",53," ",60," ",-1," ",53," ",55," ",5," ",0," ",0628," ",1650," ","BCFG BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.69," ",30.04," ",2.8," ",25," ",3," ",17," ",260," ",15," ",270," "
23174,20111118,61," ",56," ",59," ",-2," ",51," ",54," ",6," ",0," ",0629," ",1649," ","BR HZ"," ",0," ",M," ",0.0," ",0.00," ",29.60," ",29.95," ",1.1," ",17," ",4.1," ",15," ",200," ",8," ",270," "
23174,20111119,60," ",52," ",56," ",-5," ",48," ",52," ",9," ",0," ",0630," ",1649," ",RA," ",0," ",M," ",0.0," ","  T"," ",29.57," ",29.92," ",3.2," ",21," ",6," ",17," ",190," ",15," ",260," "
23174,20111120,54," ",48," ",51," ",-10," ",48," ",50," ",14," ",0," ",0631," ",1648," ","RA BR"," ",0," ",M," ",M," ",0.98," ",29.61," ",29.96," ",4.2," ",11," ",6.4," ",23," ",290," ",18," ",290," "
23174,20111121,58," ",45," ",52," ",-9," ",48," ",50," ",13," ",0," ",0632," ",1648," ",MIFG," ",0," ",M," ",0.0," ",0.00," ",29.83," ",30.17," ",2.4," ",27," ",4.7," ",16," ",260," ",13," ",280," "
23174,20111122,65," ",45," ",55," ",-6," ",48," ",51," ",10," ",0," ",0632," ",1647," "," "," ",0," ",M," ",0.0," ",0.00," ",29.84," ",30.2," ",3.1," ",27," ",4.2," ",17," ",280," ",13," ",270," "
23174,20111123,65," ",48," ",57," ",-3," ",48," ",53," ",8," ",0," ",0633," ",1647," ",BCFG," ",0," ",M," ",0.0," ",0.00," ",29.66," ",30.01," ",3.7," ",27," ",5.6," ",0," ",0," ",13," ",260," "
23174,20111124,63," ",52,s,0," ",M," ",49," ",53," ",0," ",0," ",0634," ",1647," "," "," ",0," ",M," ",M," ","  T"," ",29.69," ",30.04," ",2.9," ",27," ",5.8," ",15," ",280," ",15," ",280," "
23174,20111125,65," ",50," ",58," ",-2," ",49," ",53," ",7," ",0," ",0635," ",1646," "," "," ",0," ",M," ",0.0," ",0.00," ",29.83," ",30.18," ",0.2," ",31," ",4.2," ",16," ",280," ",13," ",280," "
23174,20111126,73," ",50,s,0," ",M," ",45," ",53," ",0," ",0," ",0636," ",1646," "," "," ",0," ",M," ",0.0," ",0.00," ",29.89," ",30.24," ",0.9," ",27," ",3," ",16," ",290," ",12," ",270," "
23174,20111127,81," ",53,s,0," ",M," ",30," ",49," ",0," ",0," ",0637," ",1646," "," "," ",0," ",M," ",0.0," ",0.00," ",29.88," ",30.22," ",2.1," ",2," ",5.5," ",18," ",300," ",13," ",40," "
23174,20111128,77," ",50,s,0," ",M," ",34," ",52," ",0," ",0," ",0638," ",1645," "," "," ",M," ",M," ",M," ",0.00," ",29.75," ",30.09," ",1.1," ",30," ",3.8," ",16," ",280," ",14," ",270," "
23174,20111129,74," ",47,s,0," ",M," ",43," ",54," ",0," ",0," ",0639," ",1645," ",BCFG," ",M," ",M," ",M," ",0.00," ",29.70," ",30.04," ",1.5," ",28," ",2.5," ",14," ",280," ",13," ",270," "
23174,20111130,69," ",44,s,0," ",M," ",46," ",52," ",0," ",0," ",0640," ",1645," ","FG+ FG BCFG BR HZ"," ",M," ",M," ",M," ",0.00," ",29.54," ",29.9," ",4," ",35," ",8.7," ",47," ",360," ",32," ",330," "
94846,20111101,65," ",35," ",50," "," 5"," ",38," ",46," ",15," ",0," ",0624," ",1646," "," "," ",0," ",M," ",0.0," ",0.00," ",29.35," ",30.09," ",10.5," ",18," ",10.3," ",25," ",190," ",18," ",190," "
94846,20111102,65," ",48," ",57," ",12," ",40," ",48," ",8," ",0," ",0625," ",1645," ",RA," ",0," ",M," ",0.0," ",0.01," ",29.29," ",30.02," ",2.8," ",20," ",12.1," ",30," ",30," ",25," ",40," "
94846,20111103,48," ",46," ",47," "," 2"," ",40," ",44," ",18," ",0," ",0626," ",1644," ",RA," ",0," ",M," ",0.0," ",0.08," ",29.35," ",30.07," ",18," ",4," ",18.2," ",39," ",40," ",31," ",30," "
94846,20111104,53," ",36," ",45," "," 1"," ",36," ",42," ",20," ",0," ",0628," ",1642," "," "," ",0," ",M," ",0.0," ",0.00," ",29.55," ",30.28," ",4.6," ",7," ",6.4," ",22," ",80," ",13," ",80," "
94846,20111105,58," ",34," ",46," "," 2"," ",32," ",40," ",19," ",0," ",0629," ",1641," "," "," ",0," ",M," ",0.0," ",0.00," ",29.41," ",30.18," ",9.5," ",16," ",9.8," ",23," ",160," ",17," ",170," "
